frame,landmark_id,x,y,z,visibility
1,22,0.4655438959598541,0.5445830821990967,0.21527108550071716,0.14452998340129852
1,23,0.5605652332305908,0.563433051109314,-0.21553364396095276,0.9999873638153076
1,24,0.5431164503097534,0.5609973669052124,0.21555598080158234,0.9999960064888
1,25,0.39741605520248413,0.6464989185333252,-0.2425534874200821,0.9074339866638184
1,26,0.44000768661499023,0.663619875907898,0.2389628142118454,0.6469740867614746
1,27,0.6378762722015381,0.7347180247306824,0.014132075943052769,0.6352670788764954
1,28,0.5747553110122681,0.7728107571601868,0.3615454435348511,0.7973266243934631
1,29,0.6798047423362732,0.7327574491500854,0.03709867224097252,0.663684606552124
1,30,0.6123880743980408,0.7798733115196228,0.36732280254364014,0.7922434210777283
1,31,0.6134100556373596,0.7749866843223572,0.02956223115324974,0.7267922759056091
1,32,0.5635746121406555,0.8116911053657532,0.33274492621421814,0.8037240505218506
2,0,0.49185603857040405,0.307363361120224,-0.16050264239311218,0.99983149766922
2,1,0.5076723694801331,0.2945331633090973,-0.20629140734672546,0.9996048808097839
2,2,0.511467456817627,0.2942714989185333,-0.2064286321401596,0.9996466636657715
2,3,0.5154902935028076,0.29395321011543274,-0.2064773291349411,0.999621570110321
2,4,0.5059714913368225,0.29443490505218506,-0.1339959055185318,0.9993504881858826
2,5,0.5086311101913452,0.29406893253326416,-0.13410253822803497,0.9992009997367859
2,6,0.5118693709373474,0.2935435473918915,-0.13400544226169586,0.9992007613182068
2,7,0.5418772101402283,0.2999012768268585,-0.2748928368091583,0.9998345971107483
2,8,0.5395445227622986,0.2983674705028534,0.010701937600970268,0.9993873238563538
2,9,0.5034288763999939,0.3199731707572937,-0.19296999275684357,0.9998233318328857
2,10,0.5014391541481018,0.3201017379760742,-0.0991901382803917,0.9997335076332092
2,11,0.5749516487121582,0.3683009743690491,-0.5057504773139954,0.9999500513076782
2,12,0.5764036774635315,0.36869940161705017,0.24858471751213074,0.9998852610588074
2,13,0.6385772824287415,0.46240708231925964,-0.6498035192489624,0.9887638688087463
2,14,0.5537878274917603,0.46014079451560974,0.3687251806259155,0.08113464713096619
2,15,0.6143437623977661,0.5595207214355469,-0.6265406012535095,0.9263790845870972
2,16,0.47159868478775024,0.5163644552230835,0.242547407746315,0.13974717259407043
2,17,0.6214733123779297,0.5853727459907532,-0.7016797065734863,0.8784336447715759
2,18,0.44457152485847473,0.5311717391014099,0.241535946726799,0.14887258410453796
2,19,0.5995579361915588,0.5876179933547974,-0.694122850894928,0.8752267956733704
2,20,0.386149138212204,0.5196064710617065,0.16446880996227264,0.15082205832004547
2,21,0.5981916785240173,0.5803439617156982,-0.6212381720542908,0.8520417809486389
2,22,0.44953101873397827,0.5284574031829834,0.20217597484588623,0.15503652393817902
2,23,0.5773288011550903,0.5565959215164185,-0.24240200221538544,0.9999855160713196
2,24,0.5531942844390869,0.5537906885147095,0.24256137013435364,0.999983549118042
2,25,0.5603142976760864,0.6830475926399231,-0.2612554728984833,0.9158819317817688
2,26,0.3577237129211426,0.6096981763839722,0.30689188838005066,0.6618523001670837
2,27,0.7209857702255249,0.8074887990951538,-0.12029386311769485,0.6707763671875
2,28,0.519792377948761,0.7305689454078674,0.5500933527946472,0.8018763661384583
2,29,0.7530550956726074,0.8197521567344666,-0.11292251199483871,0.6926536560058594
2,30,0.586744487285614,0.7518468499183655,0.5665900707244873,0.7978292107582092
2,31,0.6501784324645996,0.8448074460029602,-0.23092162609100342,0.7519549131393433
2,32,0.44168591499328613,0.7811072468757629,0.5382896661758423,0.8073475956916809
3,0,0.490141361951828,0.3014039397239685,-0.1846553534269333,0.9998452067375183
3,1,0.5048977732658386,0.2884396016597748,-0.2314896136522293,0.9996391534805298
3,2,0.509418785572052,0.28795772790908813,-0.23156611621379852,0.9996767044067383
3,3,0.5149556994438171,0.2873876392841339,-0.23159697651863098,0.9996539354324341
3,4,0.502525269985199,0.2884874939918518,-0.15355274081230164,0.9994046688079834
3,5,0.5053218603134155,0.28800395131111145,-0.15367655456066132,0.9992687702178955
3,6,0.5087658166885376,0.2873227298259735,-0.1534670889377594,0.9992666244506836
3,7,0.5434625744819641,0.2913198471069336,-0.2822495996952057,0.9998443126678467
3,8,0.5393746495246887,0.2899157404899597,0.01704336702823639,0.9994224905967712
3,9,0.503751277923584,0.31261327862739563,-0.21699610352516174,0.9998340010643005
3,10,0.5007697939872742,0.31271669268608093,-0.11560523509979248,0.9997419118881226
3,11,0.5838817358016968,0.35668912529945374,-0.5172704458236694,0.9999547004699707
3,12,0.5756852030754089,0.35841885209083557,0.2820430099964142,0.9998884797096252
3,13,0.6836476922035217,0.46092239022254944,-0.6533448100090027,0.9898099303245544
3,14,0.5523097515106201,0.4402555227279663,0.4099638760089874,0.08509580790996552
3,15,0.6556503772735596,0.5578193068504333,-0.6117482781410217,0.9333935379981995
3,16,0.3966537415981293,0.47855323553085327,0.2619452476501465,0.15769729018211365
3,17,0.6774528622627258,0.5720236301422119,-0.6829990148544312,0.8897781372070312
3,18,0.3557586967945099,0.49040788412094116,0.25884416699409485,0.1671316772699356
3,19,0.6516827344894409,0.5722715258598328,-0.6853342652320862,0.8869116902351379
3,20,0.343110054731369,0.4893670380115509,0.1784033477306366,0.16995872557163239
3,21,0.6378120183944702,0.5769837498664856,-0.6100660562515259,0.8656367659568787
3,22,0.36345791816711426,0.48602548241615295,0.2184242606163025,0.17626722157001495
3,23,0.5916100740432739,0.5492176413536072,-0.25168463587760925,0.9999832510948181
3,24,0.5526731014251709,0.5432775020599365,0.2518070638179779,0.9999746680259705
3,25,0.6366569399833679,0.6879522204399109,-0.3269138038158417,0.9239988923072815
3,26,0.3361473083496094,0.5873674154281616,0.2815687358379364,0.6939440965652466
3,27,0.811262309551239,0.8072861433029175,-0.15919093787670135,0.7033063769340515
3,28,0.39658331871032715,0.7308940887451172,0.48429831862449646,0.8204401135444641
3,29,0.8521478176116943,0.819711446762085,-0.1489989012479782,0.7221992015838623
3,30,0.43511101603507996,0.7547832727432251,0.4946693181991577,0.8164733052253723
3,31,0.7583602070808411,0.8511624932289124,-0.2965738773345947,0.7759144306182861
3,32,0.2860996723175049,0.7604857087135315,0.4371667802333832,0.8250597715377808
4,0,0.4918965697288513,0.29452913999557495,-0.12934815883636475,0.9998565912246704
4,1,0.508193850517273,0.281915545463562,-0.1694456934928894,0.9996678829193115
4,2,0.513240396976471,0.28155824542045593,-0.16947518289089203,0.9997019171714783
4,3,0.5192662477493286,0.28111109137535095,-0.16955307126045227,0.9996804594993591
4,4,0.5045617818832397,0.2819032371044159,-0.0937170460820198,0.9994510412216187
4,5,0.5068472027778625,0.2815125584602356,-0.09381385147571564,0.9993283152580261
4,6,0.5098004341125488,0.28093844652175903,-0.09352600574493408,0.9993224740028381
4,7,0.5488259196281433,0.28525444865226746,-0.23339462280273438,0.9998517036437988
4,8,0.539760947227478,0.2845211327075958,0.09823233634233475,0.9994481205940247
4,9,0.5068272948265076,0.307419091463089,-0.1542174518108368,0.9998407959938049
4,10,0.5025386214256287,0.3069790303707123,-0.05553537979722023,0.9997420310974121
4,11,0.5934039354324341,0.3485450744628906,-0.4085725247859955,0.9999585747718811
4,12,0.5538896918296814,0.3569476902484894,0.3523860275745392,0.9998828172683716
4,13,0.7466480135917664,0.4200975298881531,-0.526315450668335,0.9907850027084351
4,14,0.49548617005348206,0.4378388226032257,0.4814080595970154,0.09743747860193253
4,15,0.7396100759506226,0.5186946392059326,-0.4823779761791229,0.9397991895675659
4,16,0.3560890555381775,0.45385926961898804,0.3425231873989105,0.18536034226417542
4,17,0.7530345320701599,0.5406768321990967,-0.5323702096939087,0.9000969529151917
4,18,0.3103785812854767,0.4595518708229065,0.34291109442710876,0.19209595024585724
4,19,0.7329941391944885,0.5386346578598022,-0.5514695048332214,0.8975315690040588
4,20,0.31174036860466003,0.4588795304298401,0.2608489692211151,0.1961492896080017
4,21,0.7258796691894531,0.5305566191673279,-0.48734068870544434,0.8780212998390198
4,22,0.326461523771286,0.45662766695022583,0.2973634600639343,0.2045765519142151
4,23,0.5958133339881897,0.5454451441764832,-0.24321791529655457,0.9999775886535645
4,24,0.5443490147590637,0.5381318926811218,0.24332131445407867,0.9999588131904602
4,25,0.6894046068191528,0.6830670237541199,-0.38568729162216187,0.9314526915550232
4,26,0.3170359432697296,0.5865031480789185,0.22372925281524658,0.7242128849029541
4,27,0.8726217746734619,0.7987198233604431,-0.2613672614097595,0.7327471971511841
4,28,0.283011257648468,0.7338228821754456,0.4463981091976166,0.8380844593048096
4,29,0.9086688756942749,0.8078819513320923,-0.25796207785606384,0.7493233680725098
4,30,0.30071502923965454,0.7598336935043335,0.47011566162109375,0.8342047929763794
4,31,0.8517903685569763,0.8520838618278503,-0.4506261646747589,0.7977563738822937
4,32,0.16487599909305573,0.7379431128501892,0.2993536591529846,0.8420350551605225
5,0,0.5000302791595459,0.2914179265499115,-0.17549829185009003,0.9998562335968018
5,1,0.5157907009124756,0.27771955728530884,-0.2117754966020584,0.9996889233589172
5,2,0.5207070112228394,0.2776069939136505,-0.211875319480896,0.9997175335884094
5,3,0.5263581871986389,0.27733519673347473,-0.21198783814907074,0.9997026324272156
5,4,0.5110923647880554,0.2774132192134857,-0.14082027971744537,0.9994829297065735
5,5,0.5126638412475586,0.27706053853034973,-0.14088645577430725,0.9993616342544556
5,6,0.5147950649261475,0.2764999568462372,-0.14070676267147064,0.9993640780448914
5,7,0.5555528998374939,0.2816374897956848,-0.2652474045753479,0.9998536705970764
5,8,0.5430886149406433,0.2807362675666809,0.05488097667694092,0.9994717836380005
5,9,0.5151045918464661,0.30477529764175415,-0.194863423705101,0.9998475909233093
5,10,0.5092732906341553,0.3046121895313263,-0.1025339737534523,0.9997465014457703
5,11,0.6240390539169312,0.3504132628440857,-0.3900815546512604,0.9999614357948303
5,12,0.540160596370697,0.35378628969192505,0.30392199754714966,0.9998793601989746
5,13,0.7810311317443848,0.4127883017063141,-0.4835071563720703,0.9915897846221924
5,14,0.4803818166255951,0.42358720302581787,0.42870134115219116,0.125125452876091
5,15,0.7710880041122437,0.5001512169837952,-0.49273252487182617,0.9450437426567078
5,16,0.3627135157585144,0.4443870782852173,0.2858453392982483,0.2096327692270279
5,17,0.7850398421287537,0.5226621031761169,-0.5459588766098022,0.9080383777618408
5,18,0.3225848376750946,0.44534608721733093,0.28830593824386597,0.20843449234962463
5,19,0.7534831166267395,0.5192050337791443,-0.5525485277175903,0.9057353138923645
5,20,0.32316043972969055,0.4425503611564636,0.21258361637592316,0.21264377236366272
5,21,0.7520489692687988,0.50953209400177,-0.49188369512557983,0.8878177404403687
5,22,0.3366800844669342,0.4414428770542145,0.24691759049892426,0.22256377339363098
5,23,0.5918943285942078,0.5442706942558289,-0.2383694350719452,0.9999727606773376
5,24,0.5408617258071899,0.5374013185501099,0.23840272426605225,0.9999421834945679
5,25,0.4553985893726349,0.6383894681930542,-0.2385721504688263,0.9342374205589294
5,26,0.5555660128593445,0.6400417685508728,0.2087109088897705,0.7419294714927673
5,27,0.30970829725265503,0.7786723375320435,-0.14081500470638275,0.7554242014884949
5,28,0.7616676688194275,0.7552620768547058,0.39265167713165283,0.8497403264045715
5,29,0.30972641706466675,0.7788024544715881,-0.12052667140960693,0.7684186100959778
5,30,0.8099269270896912,0.7770450711250305,0.4184490144252777,0.8475663065910339
5,31,0.21163654327392578,0.7776440978050232,-0.23638221621513367,0.8106279969215393
5,32,0.724026620388031,0.7654353380203247,0.2503618896007538,0.8486925959587097
6,0,0.4995267391204834,0.29126718640327454,-0.2359669804573059,0.9998617768287659
6,1,0.5153289437294006,0.2774563133716583,-0.24938435852527618,0.9997068047523499
6,2,0.5203697085380554,0.27712497115135193,-0.24956770241260529,0.999729573726654
6,3,0.5259920358657837,0.27591803669929504,-0.24981294572353363,0.9997189044952393
6,4,0.5094446539878845,0.27738717198371887,-0.18934273719787598,0.9995128512382507
6,5,0.5106531381607056,0.2770064175128937,-0.18925662338733673,0.9993957281112671
6,6,0.5122750997543335,0.27637752890586853,-0.1889682561159134,0.9993961453437805
6,7,0.5578911304473877,0.2797580361366272,-0.25844407081604004,0.9998524188995361
6,8,0.5395261645317078,0.2805434465408325,0.03472305089235306,0.99944007396698
6,9,0.5138100981712341,0.30277547240257263,-0.20986951887607574,0.9998508095741272
6,10,0.507914125919342,0.3031935393810272,-0.13018278777599335,0.9997368454933167
6,11,0.6476238369941711,0.34567680954933167,-0.3252490758895874,0.9999648332595825
6,12,0.5245492458343506,0.35371485352516174,0.2787771224975586,0.999885082244873
6,13,0.8006334900856018,0.40193846821784973,-0.3920646905899048,0.9922235608100891
6,14,0.45968326926231384,0.4224056005477905,0.40631046891212463,0.16127994656562805
6,15,0.7676538825035095,0.48541390895843506,-0.4407181143760681,0.9493168592453003
6,16,0.3643658757209778,0.43923628330230713,0.24327673017978668,0.24706538021564484
6,17,0.7761628031730652,0.5045444369316101,-0.4965485632419586,0.9139363765716553
6,18,0.3269219398498535,0.4412994384765625,0.2531619966030121,0.24016821384429932
6,19,0.7323228120803833,0.4916401207447052,-0.5154138207435608,0.9118708968162537
6,20,0.3302308917045593,0.437798410654068,0.20914387702941895,0.2450593113899231
6,21,0.7351409196853638,0.4880507290363312,-0.44600412249565125,0.8952448964118958
6,22,0.34013012051582336,0.43669289350509644,0.2080797255039215,0.2551768720149994
6,23,0.6043488383293152,0.5453631281852722,-0.20926649868488312,0.9999721050262451
6,24,0.5299236178398132,0.538760244846344,0.20965997874736786,0.9999435544013977
6,25,0.7126848101615906,0.6540802717208862,-0.31990310549736023,0.9396593570709229
6,26,0.3635067641735077,0.6210843920707703,0.10422823578119278,0.7664128541946411
6,27,0.9079460501670837,0.7646622061729431,-0.10695201903581619,0.7768871188163757
6,28,0.17719464004039764,0.7383426427841187,0.25262710452079773,0.8626986145973206
6,29,0.9242960214614868,0.7680758833885193,-0.08772434294223785,0.7763122916221619
6,30,0.17509415745735168,0.7631210088729858,0.26056697964668274,0.8569879531860352
6,31,0.9298555850982666,0.7915006279945374,-0.25639206171035767,0.8220716714859009
6,32,0.08231509476900101,0.7336495518684387,0.10250585526227951,0.8584312200546265
7,0,0.505352258682251,0.289822518825531,-0.307819664478302,0.9998707175254822
7,1,0.5218839645385742,0.27615463733673096,-0.31411054730415344,0.9997274279594421
7,2,0.5271996259689331,0.27578213810920715,-0.31431740522384644,0.9997472167015076
7,3,0.5330281853675842,0.27506542205810547,-0.3145512044429779,0.9997381567955017
7,4,0.5143811106681824,0.27624237537384033,-0.2527236342430115,0.9995484948158264
7,5,0.5147647857666016,0.2759478688240051,-0.25261980295181274,0.9994401931762695
7,6,0.5153477787971497,0.27544277906417847,-0.25232529640197754,0.9994378089904785
7,7,0.5629152655601501,0.27874132990837097,-0.268777072429657,0.9998579621315002
7,8,0.539752185344696,0.2790217101573944,0.023747151717543602,0.9994469285011292
7,9,0.5193556547164917,0.30159682035446167,-0.2759725749492645,0.9998592734336853
7,10,0.5114678740501404,0.3017697036266327,-0.1940702646970749,0.9997488856315613
7,11,0.659570038318634,0.3472069501876831,-0.32145941257476807,0.9999679923057556
7,12,0.5118740797042847,0.35348421335220337,0.2686905264854431,0.9998940229415894
7,13,0.7988618612289429,0.40163421630859375,-0.38479670882225037,0.9928840398788452
7,14,0.45658960938453674,0.423936665058136,0.395365446805954,0.21254552900791168
7,15,0.7692045569419861,0.48803409934043884,-0.4485839009284973,0.953673243522644
7,16,0.36525991559028625,0.44094401597976685,0.060380272567272186,0.2988725006580353
7,17,0.7742214202880859,0.5093604326248169,-0.5072608590126038,0.9204913377761841
7,18,0.33457863330841064,0.4447494149208069,0.012077991850674152,0.2874080538749695
7,19,0.7444175481796265,0.5028418898582458,-0.5322503447532654,0.9186311960220337
7,20,0.3392092287540436,0.44134286046028137,-0.05023336037993431,0.29288405179977417
7,21,0.7423753142356873,0.49716442823410034,-0.4563528001308441,0.9033166170120239
7,22,0.34864553809165955,0.4399738311767578,0.020665494725108147,0.30147820711135864
7,23,0.6069014072418213,0.5453550219535828,-0.1918376237154007,0.9999718070030212
7,24,0.517808198928833,0.5379753112792969,0.19226332008838654,0.9999467134475708
7,25,0.7023435235023499,0.6627988815307617,-0.2850017547607422,0.9436945915222168
7,26,0.3459705710411072,0.6253578662872314,-0.003165592672303319,0.7887948155403137
7,27,0.9414976239204407,0.7384046912193298,0.12338359653949738,0.7911572456359863
7,28,0.17086263000965118,0.7454157471656799,0.13878753781318665,0.8746528625488281
7,29,0.9595372080802917,0.7396467924118042,0.1594102680683136,0.7697466611862183
7,30,0.17045041918754578,0.7690524458885193,0.14445237815380096,0.8650382161140442
7,31,0.9582346677780151,0.7537692189216614,-0.0024005030281841755,0.8242512345314026
7,32,0.0648856982588768,0.7372680306434631,-0.030110524967312813,0.8681543469429016
8,0,0.5038312077522278,0.28983232378959656,-0.2933662533760071,0.9998556971549988
8,1,0.5206219553947449,0.2772771418094635,-0.30397117137908936,0.9997249841690063
8,2,0.5262007713317871,0.27699366211891174,-0.30411863327026367,0.9997358918190002
8,3,0.5318790674209595,0.2765010595321655,-0.30428144335746765,0.9997372031211853
8,4,0.5137300491333008,0.2771817445755005,-0.2443028837442398,0.9995496869087219
8,5,0.5142216086387634,0.2768235504627228,-0.24427849054336548,0.9994387030601501
8,6,0.5149574279785156,0.276258260011673,-0.24407486617565155,0.9994383454322815
8,7,0.5621485114097595,0.28070512413978577,-0.29454952478408813,0.9998489618301392
8,8,0.5406933426856995,0.27988430857658386,0.017326543107628822,0.9994102716445923
8,9,0.5178403258323669,0.301384836435318,-0.2714258134365082,0.9998441338539124
8,10,0.5099179744720459,0.30127665400505066,-0.19228209555149078,0.9997074007987976
8,11,0.6537783741950989,0.3489990830421448,-0.37182992696762085,0.999969482421875
8,12,0.5215106010437012,0.35258254408836365,0.2654891908168793,0.9998685121536255
8,13,0.7937184572219849,0.40656864643096924,-0.41346514225006104,0.9935011863708496
8,14,0.4704338014125824,0.4143941104412079,0.41733187437057495,0.22604691982269287
8,15,0.7548940181732178,0.49064958095550537,-0.5064448118209839,0.9575033783912659
8,16,0.3638990521430969,0.4472443163394928,0.25035807490348816,0.31257325410842896
8,17,0.755111575126648,0.513012707233429,-0.5700140595436096,0.9259102940559387
8,18,0.3371894955635071,0.4537526071071625,0.24218317866325378,0.2974575161933899
8,19,0.7322753667831421,0.5091027617454529,-0.5774808526039124,0.9242726564407349
8,20,0.34061166644096375,0.4524853527545929,0.1582825481891632,0.3039669394493103
8,21,0.7282466292381287,0.5019348859786987,-0.5076014995574951,0.9100716710090637
8,22,0.3457426130771637,0.4513746500015259,0.20622065663337708,0.312788188457489
8,23,0.6003114581108093,0.5468188524246216,-0.21077892184257507,0.9999697804450989
8,24,0.5195876359939575,0.5396589040756226,0.21130050718784332,0.9999400973320007
8,25,0.6640686988830566,0.6708465218544006,-0.28737014532089233,0.9460965394973755
8,26,0.36150673031806946,0.6321089863777161,0.24324578046798706,0.7970184683799744
8,27,0.8382417559623718,0.7613566517829895,0.05011841282248497,0.8032256364822388
8,28,0.30249613523483276,0.7452781796455383,0.36217474937438965,0.873776376247406
8,29,0.8954946994781494,0.772852897644043,0.0687604621052742,0.772194504737854
8,30,0.3132430613040924,0.7682897448539734,0.3635891377925873,0.8600047826766968
8,31,0.8560574054718018,0.784099817276001,-0.11887069791555405,0.827980637550354
8,32,0.2127765715122223,0.7497040033340454,0.24249829351902008,0.8637881875038147
9,0,0.5005466938018799,0.2916579842567444,-0.14162178337574005,0.9998563528060913
9,1,0.5182804465293884,0.2789054811000824,-0.17706124484539032,0.9997398853302002
9,2,0.5239084959030151,0.27843329310417175,-0.17715175449848175,0.9997484087944031
9,3,0.529634952545166,0.27780982851982117,-0.1772625744342804,0.9997536540031433
9,4,0.5118874311447144,0.27904245257377625,-0.10074671357870102,0.9995775818824768
9,5,0.512939989566803,0.2786494493484497,-0.10073328018188477,0.9994744062423706
9,6,0.5143198370933533,0.2780200242996216,-0.10054462403059006,0.9994759559631348
9,7,0.5599952340126038,0.2822176218032837,-0.24433249235153198,0.9998545050621033
9,8,0.5420939326286316,0.2815585732460022,0.10640962421894073,0.9994400143623352
9,9,0.5150743126869202,0.3030174970626831,-0.15910811722278595,0.9998461008071899
9,10,0.5079925656318665,0.30279311537742615,-0.05884430930018425,0.9997074604034424
9,11,0.635830819606781,0.34866830706596375,-0.38843461871147156,0.9999715685844421
9,12,0.523747444152832,0.35352855920791626,0.368301659822464,0.9998545050621033
9,13,0.7806819677352905,0.4161317050457001,-0.5045628547668457,0.9941101670265198
9,14,0.510332465171814,0.4185553193092346,0.4776935279369354,0.22269846498966217
9,15,0.7255383729934692,0.5010190606117249,-0.5514906048774719,0.9613618850708008
9,16,0.3812117874622345,0.4604145288467407,0.3203907608985901,0.3105841279029846
9,17,0.7314444184303284,0.5218193531036377,-0.616378664970398,0.9320376515388489
9,18,0.35072970390319824,0.46803271770477295,0.32351911067962646,0.2953703999519348
9,19,0.7078845500946045,0.5189919471740723,-0.6025546789169312,0.9305795431137085
9,20,0.3523809313774109,0.4670400619506836,0.24517251551151276,0.30245065689086914
9,21,0.7021422982215881,0.5119925737380981,-0.5423690676689148,0.9175955057144165
9,22,0.3579644560813904,0.46538686752319336,0.2787611186504364,0.31291434168815613
9,23,0.5978081226348877,0.5468619465827942,-0.23872129619121552,0.9999712109565735
9,24,0.52998286485672,0.5415599942207336,0.23859938979148865,0.9999400973320007
9,25,0.40038004517555237,0.6643216609954834,-0.259020060300827,0.9471058249473572
9,26,0.5803011655807495,0.6645288467407227,0.32764047384262085,0.7887206077575684
9,27,0.32653963565826416,0.7834070324897766,0.030860982835292816,0.8120840191841125
9,28,0.7122876644134521,0.7344173789024353,0.3715904951095581,0.8722907900810242
9,29,0.39484700560569763,0.7684271335601807,0.06349663436412811,0.7797379493713379
9,30,0.7513271570205688,0.7497512102127075,0.3719138205051422,0.8639004230499268
9,31,0.22053231298923492,0.7960284352302551,-0.0930461436510086,0.8298987746238708
9,32,0.6822633743286133,0.7397938966751099,0.30778858065605164,0.8583913445472717
10,0,0.5006392598152161,0.29215922951698303,-0.12702448666095734,0.9998471736907959
10,1,0.5176012516021729,0.28063422441482544,-0.16709089279174805,0.9997394680976868
10,2,0.5231117010116577,0.2807551622390747,-0.16704003512859344,0.9997561573982239
10,3,0.528670608997345,0.2806178033351898,-0.16722238063812256,0.9997572302818298
10,4,0.5110321044921875,0.2797381281852722,-0.09105727821588516,0.9995827674865723
10,5,0.5119841694831848,0.2793195843696594,-0.09104432910680771,0.9995023012161255
10,6,0.513230562210083,0.2788509726524353,-0.09136563539505005,0.9994924068450928
10,7,0.5592695474624634,0.28712502121925354,-0.2586623728275299,0.9998564124107361
10,8,0.5411496162414551,0.28658658266067505,0.08919032663106918,0.9994606971740723
10,9,0.5154939889907837,0.3039914071559906,-0.1548307090997696,0.9998398423194885
10,10,0.5084308385848999,0.30342358350753784,-0.05377846956253052,0.9996886849403381
10,11,0.6214765310287476,0.35176020860671997,-0.3902101516723633,0.9999741911888123
10,12,0.5360444188117981,0.3561154305934906,0.351489782333374,0.9998577833175659
10,13,0.7637850046157837,0.41828471422195435,-0.5067393183708191,0.9946678280830383
10,14,0.5459157228469849,0.43272751569747925,0.4665549099445343,0.21970829367637634
